Age,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101
25,0.0124438698485027,0.0123443188897146,0.0122447679309266,0.0121452169721386,0.0120456660133506,0.0119461150545626,0.0118465640957745,0.0117470131369865,0.0116474621781985,0.0115479112194105,0.0114483602606225,0.0113488093018344,0.0112492583430464,0.0111497073842584,0.0110501564254704,0.0109506054666823,0.0108510545078943,0.0107515035491063,0.0106519525903183,0.0105524016315303,0.0104528506727422,0.0103532997139542,0.0102537487551662,0.0101541977963782,0.0100546468375901,0.00995509587880214,0.00985554492001411,0.00975599396122609,0.00965644300243806,0.00955689204365004,0.00945734108486201,0.00935779012607399,0.00925823916728599,0.00915868820849797,0.00905913724970994,0.00895958629092192,0.00886003533213389,0.00876048437334587,0.00866093341455784,0.00856138245576982,0.00846183149698182,0.00836228053819379,0.00826272957940577,0.00816317862061774,0.00806362766182972,0.00796407670304169,0.00786452574425367,0.00776497478546567,0.00766542382667765,0.00756587286788962,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159
26,0.0124438698485027,0.0123443188897146,0.0122447679309266,0.0121452169721386,0.0120456660133506,0.0119461150545626,0.0118465640957745,0.0117470131369865,0.0116474621781985,0.0115479112194105,0.0114483602606225,0.0113488093018344,0.0112492583430464,0.0111497073842584,0.0110501564254704,0.0109506054666823,0.0108510545078943,0.0107515035491063,0.0106519525903183,0.0105524016315303,0.0104528506727422,0.0103532997139542,0.0102537487551662,0.0101541977963782,0.0100546468375901,0.00995509587880214,0.00985554492001411,0.00975599396122609,0.00965644300243806,0.00955689204365004,0.00945734108486201,0.00935779012607399,0.00925823916728599,0.00915868820849797,0.00905913724970994,0.00895958629092192,0.00886003533213389,0.00876048437334587,0.00866093341455784,0.00856138245576982,0.00846183149698182,0.00836228053819379,0.00826272957940577,0.00816317862061774,0.00806362766182972,0.00796407670304169,0.00786452574425367,0.00776497478546567,0.00766542382667765,0.00756587286788962,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159
27,0.0124438698485027,0.0123443188897146,0.0122447679309266,0.0121452169721386,0.0120456660133506,0.0119461150545626,0.0118465640957745,0.0117470131369865,0.0116474621781985,0.0115479112194105,0.0114483602606225,0.0113488093018344,0.0112492583430464,0.0111497073842584,0.0110501564254704,0.0109506054666823,0.0108510545078943,0.0107515035491063,0.0106519525903183,0.0105524016315303,0.0104528506727422,0.0103532997139542,0.0102537487551662,0.0101541977963782,0.0100546468375901,0.00995509587880214,0.00985554492001411,0.00975599396122609,0.00965644300243806,0.00955689204365004,0.00945734108486201,0.00935779012607399,0.00925823916728599,0.00915868820849797,0.00905913724970994,0.00895958629092192,0.00886003533213389,0.00876048437334587,0.00866093341455784,0.00856138245576982,0.00846183149698182,0.00836228053819379,0.00826272957940577,0.00816317862061774,0.00806362766182972,0.00796407670304169,0.00786452574425367,0.00776497478546567,0.00766542382667765,0.00756587286788962,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159
28,0.0124438698485027,0.0123443188897146,0.0122447679309266,0.0121452169721386,0.0120456660133506,0.0119461150545626,0.0118465640957745,0.0117470131369865,0.0116474621781985,0.0115479112194105,0.0114483602606225,0.0113488093018344,0.0112492583430464,0.0111497073842584,0.0110501564254704,0.0109506054666823,0.0108510545078943,0.0107515035491063,0.0106519525903183,0.0105524016315303,0.0104528506727422,0.0103532997139542,0.0102537487551662,0.0101541977963782,0.0100546468375901,0.00995509587880214,0.00985554492001411,0.00975599396122609,0.00965644300243806,0.00955689204365004,0.00945734108486201,0.00935779012607399,0.00925823916728599,0.00915868820849797,0.00905913724970994,0.00895958629092192,0.00886003533213389,0.00876048437334587,0.00866093341455784,0.00856138245576982,0.00846183149698182,0.00836228053819379,0.00826272957940577,0.00816317862061774,0.00806362766182972,0.00796407670304169,0.00786452574425367,0.00776497478546567,0.00766542382667765,0.00756587286788962,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159
29,0.0124438698485027,0.0123443188897146,0.0122447679309266,0.0121452169721386,0.0120456660133506,0.0119461150545626,0.0118465640957745,0.0117470131369865,0.0116474621781985,0.0115479112194105,0.0114483602606225,0.0113488093018344,0.0112492583430464,0.0111497073842584,0.0110501564254704,0.0109506054666823,0.0108510545078943,0.0107515035491063,0.0106519525903183,0.0105524016315303,0.0104528506727422,0.0103532997139542,0.0102537487551662,0.0101541977963782,0.0100546468375901,0.00995509587880214,0.00985554492001411,0.00975599396122609,0.00965644300243806,0.00955689204365004,0.00945734108486201,0.00935779012607399,0.00925823916728599,0.00915868820849797,0.00905913724970994,0.00895958629092192,0.00886003533213389,0.00876048437334587,0.00866093341455784,0.00856138245576982,0.00846183149698182,0.00836228053819379,0.00826272957940577,0.00816317862061774,0.00806362766182972,0.00796407670304169,0.00786452574425367,0.00776497478546567,0.00766542382667765,0.00756587286788962,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159,0.00746632190910159
30,0.0179058601357784,0.0177626132546922,0.017619366373606,0.0174761194925198,0.0173328726114336,0.0171896257303473,0.0170463788492611,0.0169031319681748,0.0167598850870886,0.0166166382060024,0.0164733913249162,0.01633014444383,0.0161868975627437,0.0160436506816575,0.0159004038005713,0.015757156919485,0.0156139100383988,0.0154706631573126,0.0153274162762264,0.0151841693951401,0.0150409225140539,0.0148976756329677,0.0147544287518814,0.0146111818707952,0.014467934989709,0.0143246881086228,0.0141814412275366,0.0140381943464503,0.0138949474653641,0.0137517005842779,0.0136084537031916,0.0134652068221054,0.0133219599410191,0.013178713059933,0.0130354661788467,0.0128922192977605,0.0127489724166743,0.012605725535588,0.0124624786545018,0.0123192317734156,0.0121759848923294,0.0120327380112431,0.0118894911301569,0.0117462442490707,0.0116029973679844,0.0114597504868982,0.011316503605812,0.0111732567247257,0.0110300098436396,0.0108867629625533,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671
31,0.0179058601357784,0.0177626132546922,0.017619366373606,0.0174761194925198,0.0173328726114336,0.0171896257303473,0.0170463788492611,0.0169031319681748,0.0167598850870886,0.0166166382060024,0.0164733913249162,0.01633014444383,0.0161868975627437,0.0160436506816575,0.0159004038005713,0.015757156919485,0.0156139100383988,0.0154706631573126,0.0153274162762264,0.0151841693951401,0.0150409225140539,0.0148976756329677,0.0147544287518814,0.0146111818707952,0.014467934989709,0.0143246881086228,0.0141814412275366,0.0140381943464503,0.0138949474653641,0.0137517005842779,0.0136084537031916,0.0134652068221054,0.0133219599410191,0.013178713059933,0.0130354661788467,0.0128922192977605,0.0127489724166743,0.012605725535588,0.0124624786545018,0.0123192317734156,0.0121759848923294,0.0120327380112431,0.0118894911301569,0.0117462442490707,0.0116029973679844,0.0114597504868982,0.011316503605812,0.0111732567247257,0.0110300098436396,0.0108867629625533,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671
32,0.0179058601357784,0.0177626132546922,0.017619366373606,0.0174761194925198,0.0173328726114336,0.0171896257303473,0.0170463788492611,0.0169031319681748,0.0167598850870886,0.0166166382060024,0.0164733913249162,0.01633014444383,0.0161868975627437,0.0160436506816575,0.0159004038005713,0.015757156919485,0.0156139100383988,0.0154706631573126,0.0153274162762264,0.0151841693951401,0.0150409225140539,0.0148976756329677,0.0147544287518814,0.0146111818707952,0.014467934989709,0.0143246881086228,0.0141814412275366,0.0140381943464503,0.0138949474653641,0.0137517005842779,0.0136084537031916,0.0134652068221054,0.0133219599410191,0.013178713059933,0.0130354661788467,0.0128922192977605,0.0127489724166743,0.012605725535588,0.0124624786545018,0.0123192317734156,0.0121759848923294,0.0120327380112431,0.0118894911301569,0.0117462442490707,0.0116029973679844,0.0114597504868982,0.011316503605812,0.0111732567247257,0.0110300098436396,0.0108867629625533,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671
33,0.0179058601357784,0.0177626132546922,0.017619366373606,0.0174761194925198,0.0173328726114336,0.0171896257303473,0.0170463788492611,0.0169031319681748,0.0167598850870886,0.0166166382060024,0.0164733913249162,0.01633014444383,0.0161868975627437,0.0160436506816575,0.0159004038005713,0.015757156919485,0.0156139100383988,0.0154706631573126,0.0153274162762264,0.0151841693951401,0.0150409225140539,0.0148976756329677,0.0147544287518814,0.0146111818707952,0.014467934989709,0.0143246881086228,0.0141814412275366,0.0140381943464503,0.0138949474653641,0.0137517005842779,0.0136084537031916,0.0134652068221054,0.0133219599410191,0.013178713059933,0.0130354661788467,0.0128922192977605,0.0127489724166743,0.012605725535588,0.0124624786545018,0.0123192317734156,0.0121759848923294,0.0120327380112431,0.0118894911301569,0.0117462442490707,0.0116029973679844,0.0114597504868982,0.011316503605812,0.0111732567247257,0.0110300098436396,0.0108867629625533,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671
34,0.0179058601357784,0.0177626132546922,0.017619366373606,0.0174761194925198,0.0173328726114336,0.0171896257303473,0.0170463788492611,0.0169031319681748,0.0167598850870886,0.0166166382060024,0.0164733913249162,0.01633014444383,0.0161868975627437,0.0160436506816575,0.0159004038005713,0.015757156919485,0.0156139100383988,0.0154706631573126,0.0153274162762264,0.0151841693951401,0.0150409225140539,0.0148976756329677,0.0147544287518814,0.0146111818707952,0.014467934989709,0.0143246881086228,0.0141814412275366,0.0140381943464503,0.0138949474653641,0.0137517005842779,0.0136084537031916,0.0134652068221054,0.0133219599410191,0.013178713059933,0.0130354661788467,0.0128922192977605,0.0127489724166743,0.012605725535588,0.0124624786545018,0.0123192317734156,0.0121759848923294,0.0120327380112431,0.0118894911301569,0.0117462442490707,0.0116029973679844,0.0114597504868982,0.011316503605812,0.0111732567247257,0.0110300098436396,0.0108867629625533,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671,0.0107435160814671
