Age,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101
25,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583,0.000942011906232583
26,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544,0.000968682907352544
27,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687,0.000995344871869687
28,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347,0.00102199878690347
29,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795,0.00105061170962795
30,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182,0.00107535576420182
31,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399,0.00109882849052399
32,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681,0.00113711067381681
33,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304,0.00118990385352304
34,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487,0.00126405678568487
